Scenario_ID,Flight,Scheduled Ha Block,Delay,From,To,Gate Nr.,Local Total,Actual_Window,D_s1_Unloading,D_s2_Transport,D_s3_Infeed,Total_Duration
2026-04-01_rep_1,SK593,10:45:00,-11.0,10:46:00,10:47:00,A55 ,29.0,17.0,2.75,1.53,1.0,5.28
2026-04-01_rep_1,SK597,20:56:00,-7.0,21:05:00,21:09:00,A47 ,64.0,22.0,4.91,1.52,4.0,10.43
2026-04-01_rep_1,SN1154,17:06:00,7.0,17:28:00,18:00:00,B17 A,197.0,21.0,19.8,0.11,32.0,51.92
2026-04-01_rep_1,SN206,06:25:00,23.0,07:07:00,07:30:00,B38 A,154.0,24.0,14.2,0.1,23.0,37.3
2026-04-01_rep_1,SN2096,21:03:00,-7.0,21:18:00,21:20:00,B31 A,45.0,25.0,3.78,0.08,2.0,5.87
2026-04-01_rep_1,SN2104,09:59:00,-8.0,10:25:00,10:48:00,B9  A,25.0,38.0,2.58,1.64,23.0,27.21
2026-04-01_rep_1,SN2184,09:35:00,21.0,10:25:00,10:28:00,B36 A,17.0,34.0,1.56,0.08,3.0,4.64
2026-04-01_rep_1,SN2258,14:28:00,-4.0,14:41:00,14:44:00,A42 ,25.0,20.0,2.29,2.05,3.0,7.34
2026-04-01_rep_1,SN2260,20:55:00,0.0,21:13:00,21:16:00,A62 ,33.0,28.0,2.26,1.86,3.0,7.12
2026-04-01_rep_1,SN2288,09:49:00,-26.0,09:40:00,09:41:00,A57 ,13.0,21.0,1.13,1.8,1.0,3.94
2026-04-01_rep_1,SN2292,16:08:00,-15.0,16:15:00,16:16:00,A46 ,19.0,25.0,1.23,1.48,1.0,3.71
2026-04-01_rep_1,SN2294,20:56:00,-17.0,20:56:00,21:00:00,A58 ,17.0,23.0,1.42,1.76,4.0,7.18
2026-04-01_rep_1,SN2298,09:48:00,-6.0,10:22:00,10:23:00,A44 ,8.0,43.0,0.58,1.67,1.0,3.25
2026-04-01_rep_1,SN2318,21:05:00,56.0,22:21:00,22:26:00,A57 ,20.0,25.0,1.47,2.25,5.0,8.72
2026-04-01_rep_1,SN2324,09:43:00,-12.0,10:08:00,10:10:00,A46 ,3.0,40.0,0.3,1.59,2.0,3.89
2026-04-01_rep_1,SN2372,18:57:00,-23.0,18:47:00,18:49:00,A48 ,13.0,20.0,1.01,1.8,2.0,4.81
2026-04-01_rep_1,SN245,06:54:00,27.0,07:44:00,07:58:00,B37 A,13.0,27.0,1.23,0.09,14.0,15.32
2026-04-01_rep_1,SN2548,21:18:00,-24.0,21:05:00,21:06:00,A68 ,13.0,24.0,0.96,1.98,1.0,3.94
2026-04-01_rep_1,SN2556,21:19:00,-23.0,21:15:00,21:18:00,A70 ,71.0,28.0,5.85,1.46,3.0,10.31
2026-04-01_rep_1,SN2560,10:00:00,-14.0,10:04:00,10:05:00,A59 ,2.0,23.0,0.14,1.48,1.0,2.62
2026-04-01_rep_1,SN2580,11:06:00,-9.0,11:15:00,11:20:00,A52 ,5.0,29.0,0.48,1.75,5.0,7.23
2026-04-01_rep_1,SN2582,14:08:00,40.0,15:08:00,15:11:00,A58 ,44.0,23.0,3.38,1.52,3.0,7.9
2026-04-01_rep_1,SN2588,21:18:00,-9.0,21:30:00,21:31:00,A64 ,31.0,29.0,2.1,1.71,1.0,4.81
2026-04-01_rep_1,SN2608,11:20:00,-10.0,11:46:00,11:50:00,A44 ,47.0,46.0,3.45,1.26,4.0,8.72
2026-04-01_rep_1,SN2612,14:43:00,-2.0,15:03:00,15:06:00,A44 ,91.0,25.0,7.39,1.62,3.0,12.01
2026-04-01_rep_1,SN2614,18:38:00,-15.0,18:42:00,18:44:00,A46 ,32.0,27.0,2.39,2.03,2.0,6.42
2026-04-01_rep_1,SN2616,21:46:00,-17.0,21:39:00,21:40:00,A60 ,14.0,16.0,0.9,1.69,1.0,3.59
2026-04-01_rep_1,SN2618,23:38:00,-15.0,23:41:00,23:44:00,A54 ,59.0,21.0,4.38,2.1,3.0,9.48
2026-04-01_rep_1,SN2624,13:57:00,-9.0,14:09:00,14:10:00,A50 ,9.0,28.0,0.58,1.79,1.0,3.37
2026-04-01_rep_1,SN2630,09:19:00,-16.0,09:21:00,09:28:00,A40 ,2.0,22.0,0.15,1.05,7.0,8.2
2026-04-01_rep_1,SN2648,18:25:00,4.0,18:42:00,18:44:00,A42 ,30.0,23.0,2.43,2.05,2.0,6.48
2026-04-01_rep_1,SN2652,00:13:00,-19.0,00:12:00,00:14:00,A60 ,47.0,21.0,3.31,1.51,2.0,6.82
2026-04-01_rep_1,SN2714,13:48:00,18.0,14:33:00,14:35:00,A46 ,33.0,30.0,2.65,1.79,2.0,6.44
2026-04-01_rep_1,SN2722,19:33:00,-10.0,19:39:00,19:40:00,A50 ,31.0,19.0,3.03,2.02,1.0,6.05
2026-04-01_rep_1,SN2724,23:35:00,30.0,00:29:00,00:31:00,A47 ,41.0,29.0,2.97,2.13,2.0,7.09
2026-04-01_rep_1,SN2726,09:25:00,26.0,10:22:00,10:24:00,A43 ,21.0,36.0,1.97,1.26,2.0,5.24
2026-04-01_rep_1,SN2730,11:23:00,2.0,12:06:00,12:11:00,A46 ,47.0,49.0,3.38,1.89,5.0,10.27
2026-04-01_rep_1,SN2810,14:23:00,-15.0,14:26:00,14:29:00,A56 ,35.0,21.0,4.34,1.28,3.0,8.62
2026-04-01_rep_1,SN2812,21:23:00,-19.0,21:22:00,21:25:00,A40 ,30.0,26.0,2.13,1.64,3.0,6.77
2026-04-01_rep_1,SN2816,09:24:00,-22.0,09:20:00,09:24:00,A58 ,2.0,22.0,0.22,1.87,4.0,6.09
2026-04-01_rep_1,SN2826,21:14:00,-26.0,21:02:00,21:03:00,A54 ,17.0,23.0,1.21,1.68,1.0,3.89
2026-04-01_rep_1,SN2830,09:38:00,-25.0,10:25:00,10:28:00,A48 ,9.0,75.0,0.66,1.77,3.0,5.43
2026-04-01_rep_1,SN2902,12:17:00,-13.0,12:18:00,12:20:00,A50 ,23.0,26.0,1.82,1.39,2.0,5.21
2026-04-01_rep_1,SN2906,21:00:00,-5.0,21:16:00,21:20:00,A53 ,66.0,26.0,5.86,1.32,4.0,11.18
2026-04-01_rep_1,SN2908,23:55:00,-2.0,00:05:00,00:06:00,A55 ,12.0,17.0,1.07,1.96,1.0,4.02
2026-04-01_rep_1,SN3126,20:08:00,5.0,20:27:00,20:28:00,A52 ,55.0,27.0,4.86,1.91,1.0,7.77
2026-04-01_rep_1,SN3146,12:06:00,-25.0,11:48:00,11:50:00,A53 ,4.0,13.0,0.25,1.9,2.0,4.15
2026-04-01_rep_1,SN3150,21:23:00,5.0,21:41:00,21:43:00,A44 ,11.0,16.0,0.93,1.58,2.0,4.52
2026-04-01_rep_1,SN3154,11:16:00,0.0,11:28:00,11:42:00,A42 ,10.0,18.0,0.82,1.61,14.0,16.43
2026-04-01_rep_1,SN3160,00:21:00,-6.0,00:27:00,00:28:00,A49 ,19.0,18.0,1.39,1.59,1.0,3.99
2026-04-01_rep_1,SN3170,16:23:00,12.0,16:53:00,16:55:00,A42 ,12.0,21.0,1.08,1.68,2.0,4.76
2026-04-01_rep_1,SN3176,13:33:00,11.0,14:01:00,14:03:00,A48 ,35.0,25.0,2.35,1.85,2.0,6.2
2026-04-01_rep_1,SN3182,21:25:00,63.0,22:47:00,22:53:00,A47 ,35.0,24.0,2.88,2.3,6.0,11.18
2026-04-01_rep_1,SN3184,00:20:00,152.0,03:10:00,03:13:00,A48 ,51.0,23.0,4.04,1.44,3.0,8.47
2026-04-01_rep_1,SN319,06:06:00,31.0,06:51:00,07:11:00,B28 A,83.0,20.0,5.95,0.12,20.0,26.08
2026-04-01_rep_1,SN3246,18:54:00,-5.0,19:04:00,19:06:00,A58 ,27.0,19.0,1.96,1.7,2.0,5.66
2026-04-01_rep_1,SN3344,21:24:00,-11.0,21:26:00,21:27:00,A42 ,10.0,22.0,0.65,1.68,1.0,3.33
2026-04-01_rep_1,SN3594,09:33:00,-10.0,09:41:00,09:48:00,A42 ,2.0,21.0,0.17,1.58,7.0,8.75
2026-04-01_rep_1,SN3598,16:18:00,1.0,16:32:00,16:46:00,A40 ,37.0,16.0,2.95,1.43,14.0,18.38
2026-04-01_rep_1,SN3604,09:32:00,-18.0,09:32:00,09:34:00,A50 ,6.0,25.0,0.53,1.49,2.0,4.02
2026-04-01_rep_1,SN3618,16:35:00,-7.0,16:39:00,16:40:00,A44 ,23.0,16.0,2.24,1.35,1.0,4.58
2026-04-01_rep_1,SN3622,19:18:00,1.0,19:32:00,19:33:00,A40 ,26.0,21.0,2.09,1.56,1.0,4.65
2026-04-01_rep_1,SN3632,10:45:00,-19.0,10:44:00,10:52:00,A58 ,4.0,33.0,0.35,1.76,8.0,10.12
2026-04-01_rep_1,SN3634,12:04:00,7.0,12:40:00,12:41:00,A60 ,10.0,38.0,0.67,1.27,1.0,2.94
2026-04-01_rep_1,SN3668,14:53:00,3.0,15:21:00,15:22:00,A62 ,15.0,28.0,0.97,1.66,1.0,3.63
2026-04-01_rep_1,SN3676,09:41:00,3.0,10:02:00,10:05:00,A45 ,9.0,24.0,0.7,1.98,3.0,5.68
2026-04-01_rep_1,SN3698,15:33:00,42.0,16:34:00,16:37:00,A50 ,26.0,22.0,2.08,1.75,3.0,6.84
2026-04-01_rep_1,SN3704,18:18:00,95.0,20:11:00,20:14:00,A44 ,18.0,21.0,1.52,1.72,3.0,6.24
2026-04-01_rep_1,SN3706,00:29:00,10.0,00:57:00,00:59:00,A56 ,8.0,22.0,0.48,1.92,2.0,4.4
2026-04-01_rep_1,SN3712,19:46:00,35.0,20:49:00,20:52:00,A46 ,57.0,34.0,3.63,1.99,3.0,8.62
2026-04-01_rep_1,SN3722,15:58:00,80.0,17:40:00,17:43:00,A48 ,40.0,25.0,3.5,1.36,3.0,7.86
2026-04-01_rep_1,SN3728,21:00:00,31.0,22:02:00,22:04:00,A59 ,24.0,36.0,2.22,1.64,2.0,5.86
2026-04-01_rep_1,SN3736,19:31:00,11.0,20:10:00,20:13:00,A56 ,68.0,34.0,5.22,1.77,3.0,9.99
2026-04-01_rep_1,SN3738,00:13:00,8.0,02:06:00,02:11:00,A50 ,47.0,108.0,3.49,2.12,5.0,10.61
2026-04-01_rep_1,SN3752,01:17:00,44.0,02:21:00,02:26:00,A62 ,48.0,87.0,3.77,1.78,5.0,10.55
2026-04-01_rep_1,SN3772,12:38:00,7.0,13:02:00,13:04:00,A42 ,44.0,20.0,3.86,1.33,2.0,7.19
2026-04-01_rep_1,SN3782,17:46:00,3.0,18:23:00,18:28:00,A60 ,107.0,40.0,7.96,2.02,5.0,14.98
2026-04-01_rep_1,SN3788,01:10:00,3.0,01:40:00,01:56:00,A45 ,138.0,32.0,11.63,1.63,16.0,29.26
2026-04-01_rep_1,SN3802,17:04:00,-5.0,17:19:00,17:21:00,A54 ,42.0,24.0,4.53,1.35,2.0,7.88
2026-04-01_rep_1,SN3804,19:33:00,88.0,21:25:00,21:27:00,A50 ,8.0,27.0,0.63,1.75,2.0,4.39
2026-04-01_rep_1,SN3810,21:14:00,6.0,21:41:00,21:43:00,A48 ,45.0,25.0,3.63,1.38,2.0,7.01
2026-04-01_rep_1,SN3812,17:18:00,10.0,17:57:00,18:00:00,A56 ,103.0,32.0,9.5,1.81,3.0,14.31
2026-04-01_rep_1,SN3816,16:43:00,33.0,17:37:00,17:41:00,A46 ,43.0,24.0,3.25,1.77,4.0,9.02
2026-04-01_rep_1,SN3820,00:45:00,0.0,02:00:00,02:02:00,A64 ,21.0,80.0,1.59,1.54,2.0,5.13
2026-04-01_rep_1,SN465,07:51:00,1.0,08:12:00,08:36:00,B34 A,66.0,26.0,5.6,0.11,24.0,29.71
2026-04-01_rep_1,TB1012,13:35:00,13.0,14:04:00,14:07:00,A57 ,73.0,21.0,4.92,1.7,3.0,9.63
2026-04-01_rep_1,TB1552,16:44:00,13.0,17:20:00,17:27:00,A65 ,157.0,27.0,10.47,1.47,7.0,18.95
2026-04-01_rep_1,TB1711,18:15:00,-4.0,18:29:00,18:33:00,A61 ,156.0,23.0,10.78,1.87,4.0,16.65
2026-04-01_rep_1,TB1754,23:29:00,12.0,00:01:00,00:09:00,A63 ,167.0,24.0,12.96,2.0,8.0,22.96
2026-04-01_rep_1,TB2511,17:45:00,21.0,18:31:00,18:37:00,B32 A,160.0,30.0,16.96,0.08,6.0,23.04
2026-04-01_rep_1,TB2634,22:26:00,12.0,22:57:00,23:02:00,B14 A,133.0,25.0,11.28,0.1,5.0,16.38
2026-04-01_rep_1,TG934,08:20:00,-9.0,08:24:00,08:56:00,B29 A,264.0,18.0,17.7,0.1,32.0,49.79
2026-04-01_rep_1,TK1937,11:17:00,2.0,11:38:00,11:46:00,B30 A,148.0,26.0,9.24,0.09,8.0,17.32
2026-04-01_rep_1,TK1939,18:56:00,-16.0,18:58:00,19:13:00,B11 A,149.0,24.0,9.88,0.1,15.0,24.98
2026-04-01_rep_1,TK1941,22:30:00,-36.0,22:28:00,22:34:00,B9  A,143.0,39.0,8.84,1.78,6.0,16.62
2026-04-01_rep_1,TK1943,14:33:00,-25.0,14:20:00,14:25:00,B7  A,72.0,20.0,5.01,1.58,5.0,11.59
2026-04-01_rep_1,TP640,12:06:00,1.0,12:28:00,12:32:00,A51 ,118.0,27.0,9.93,2.25,4.0,16.18
2026-04-01_rep_1,TP642,16:12:00,12.0,16:36:00,16:52:00,A57 ,118.0,19.0,9.27,1.74,16.0,27.01
2026-04-01_rep_1,TP644,21:12:00,36.0,22:03:00,22:06:00,A51 ,63.0,22.0,4.37,1.89,3.0,9.26
2026-04-01_rep_1,TP646,01:04:00,88.0,02:46:00,02:50:00,A59 ,30.0,23.0,2.55,1.56,4.0,8.11
2026-04-01_rep_1,TU954,12:29:00,374.0,18:59:00,19:04:00,B29 A,114.0,20.0,7.29,0.07,5.0,12.36
2026-04-01_rep_1,UA950,08:20:00,0.0,08:36:00,09:25:00,B38 A,176.0,21.0,12.29,0.11,49.0,61.39
2026-04-01_rep_1,UA972,10:06:00,9.0,10:33:00,10:55:00,B38 A,101.0,24.0,7.16,0.11,22.0,29.26
2026-04-01_rep_1,UA994,08:51:00,-19.0,08:52:00,09:25:00,B40 A,171.0,26.0,12.65,0.1,33.0,45.75
2026-04-01_rep_1,UX1171,10:52:00,22.0,11:33:00,11:35:00,A48 ,66.0,26.0,6.12,1.99,2.0,10.11
2026-04-01_rep_1,UX1173,18:46:00,12.0,19:16:00,19:19:00,A53 ,64.0,24.0,4.35,1.56,3.0,8.92
2026-04-01_rep_1,VF65,12:21:00,-27.0,12:11:00,12:18:00,B27 A,117.0,23.0,9.26,0.11,7.0,16.37
2026-04-01_rep_1,VY1334,21:29:00,13.0,21:54:00,21:56:00,A49 ,37.0,16.0,2.85,1.79,2.0,6.64
2026-04-01_rep_1,VY2150,20:45:00,-6.0,20:53:00,20:55:00,A57 ,37.0,19.0,3.78,2.19,2.0,7.97
2026-04-01_rep_1,VY3650,18:49:00,-2.0,18:59:00,19:03:00,A57 ,15.0,16.0,1.14,1.6,4.0,6.74
2026-04-01_rep_1,VY8980,10:56:00,-3.0,11:02:00,11:03:00,A54 ,19.0,20.0,1.63,1.59,1.0,4.22
2026-04-01_rep_1,VY8982,18:30:00,-4.0,18:51:00,18:53:00,A63 ,45.0,30.0,3.37,1.82,2.0,7.18
2026-04-01_rep_1,VY8984,21:21:00,4.0,21:42:00,21:43:00,A55 ,38.0,23.0,2.43,1.88,1.0,5.3
2026-04-01_rep_1,VY8986,15:35:00,-15.0,15:34:00,15:43:00,A53 ,38.0,19.0,2.88,1.64,9.0,13.52
2026-04-01_rep_2,AC832,08:17:00,-31.0,08:02:00,08:29:00,B30 A,122.0,23.0,9.92,0.12,27.0,37.03
2026-04-01_rep_2,AY1541,10:27:00,-15.0,10:30:00,10:33:00,A56 ,57.0,25.0,4.52,1.68,3.0,9.2
2026-04-01_rep_2,AY1545,19:25:00,-13.0,19:27:00,19:30:00,A45 ,34.0,20.0,3.11,1.55,3.0,7.66
2026-04-01_rep_2,AY1549,23:40:00,-30.0,23:22:00,23:23:00,A53 ,32.0,17.0,1.93,1.48,1.0,4.41
2026-04-01_rep_2,AZ148,09:40:00,-11.0,09:50:00,09:51:00,A55 ,1.0,26.0,0.08,1.83,1.0,2.91
2026-04-01_rep_2,AZ154,20:10:00,-13.0,20:16:00,20:17:00,A49 ,15.0,24.0,1.25,1.91,1.0,4.17
2026-04-01_rep_2,AZ156,11:53:00,-15.0,11:53:00,11:56:00,A49 ,35.0,23.0,3.0,1.91,3.0,7.91
2026-04-01_rep_2,AZ160,19:07:00,3.0,19:24:00,19:26:00,A54 ,21.0,21.0,1.62,1.91,2.0,5.53
2026-04-01_rep_2,BA384,10:59:00,-11.0,11:07:00,11:11:00,B29 A,36.0,23.0,2.43,0.08,4.0,6.51
2026-04-01_rep_2,BA386,16:22:00,-9.0,16:32:00,16:37:00,B7  A,124.0,26.0,13.26,1.28,5.0,19.54
2026-04-01_rep_2,BA390,21:29:00,-15.0,21:31:00,21:36:00,B30 A,86.0,21.0,7.48,0.1,5.0,12.58
2026-04-01_rep_2,BT601,10:00:00,-11.0,10:06:00,10:11:00,A51 ,8.0,22.0,0.59,1.42,5.0,7.0
2026-04-01_rep_2,BT603,19:58:00,-21.0,19:47:00,19:49:00,A68 ,12.0,18.0,0.8,1.3,2.0,4.1
2026-04-01_rep_2,EI630,10:45:00,-4.0,10:58:00,11:03:00,B27 A,93.0,22.0,8.79,0.11,5.0,13.89
2026-04-01_rep_2,EI638,21:50:00,-24.0,21:44:00,21:48:00,B38 A,91.0,23.0,8.46,0.1,4.0,12.56
2026-04-01_rep_2,EK181,20:35:00,0.0,20:49:00,21:23:00,B37 A,214.0,19.0,14.11,0.07,34.0,48.18
2026-04-01_rep_2,ET750,08:10:00,16.0,08:46:00,09:28:00,B11 A,391.0,25.0,23.98,0.11,42.0,66.09
2026-04-01_rep_2,EY57,09:06:00,16.0,09:35:00,10:08:00,B5  A,121.0,19.0,11.89,2.1,33.0,46.99
2026-04-01_rep_2,FB407,20:49:00,10.0,21:15:00,21:16:00,A45 ,13.0,20.0,1.17,1.7,1.0,3.87
2026-04-01_rep_2,GQ1800,08:56:00,-16.0,08:56:00,09:09:00,A53 ,228.0,22.0,19.86,1.66,13.0,34.52
2026-04-01_rep_2,GQ800,14:11:00,10.0,14:39:00,14:43:00,A51 ,32.0,24.0,2.69,2.05,4.0,8.73
2026-04-01_rep_2,HV9004,00:20:00,-2.0,00:32:00,00:34:00,A52 ,77.0,19.0,5.49,2.24,2.0,9.73
2026-04-01_rep_2,HV9012,22:45:00,1.0,23:01:00,23:03:00,A59 ,38.0,20.0,2.34,1.63,2.0,5.97
2026-04-01_rep_2,IB597,12:31:00,-3.0,12:39:00,12:43:00,A43 ,74.0,17.0,4.82,2.03,4.0,10.85
2026-04-01_rep_2,IB601,20:07:00,-2.0,20:22:00,20:31:00,A60 ,103.0,24.0,7.92,1.75,9.0,18.67
2026-04-01_rep_2,IB603,23:35:00,-4.0,23:46:00,23:49:00,A51 ,61.0,20.0,5.2,1.49,3.0,9.69
2026-04-01_rep_2,JU272,21:30:00,-26.0,21:20:00,21:21:00,B28 A,53.0,21.0,4.27,0.11,1.0,5.38
2026-04-01_rep_2,KM420,20:20:00,-18.0,20:20:00,20:25:00,A63 ,66.0,23.0,4.77,1.8,5.0,11.56
2026-04-01_rep_2,LH1004,08:50:00,3.0,09:06:00,09:12:00,A43 ,29.0,18.0,2.18,1.76,6.0,9.94
2026-04-01_rep_2,LH2282,08:59:00,-14.0,09:02:00,09:04:00,A47 ,8.0,21.0,0.67,1.33,2.0,4.0
2026-04-01_rep_2,LO231,23:40:00,-14.0,23:44:00,23:45:00,A57 ,12.0,23.0,1.08,1.88,1.0,3.96
2026-04-01_rep_2,LO233,19:49:00,-13.0,19:53:00,19:54:00,A64 ,39.0,26.0,2.34,1.54,1.0,4.88
2026-04-01_rep_2,LO235,10:34:00,-31.0,10:15:00,10:16:00,A60 ,9.0,21.0,0.76,2.06,1.0,3.82
2026-04-01_rep_2,LO237,13:35:00,-24.0,13:29:00,13:31:00,A47 ,20.0,23.0,1.33,1.88,2.0,5.21
2026-04-01_rep_2,LX780,15:20:00,4.0,15:44:00,15:46:00,A43 ,65.0,25.0,4.24,1.53,2.0,7.76
2026-04-01_rep_2,LX786,09:55:00,28.0,10:41:00,10:48:00,A49 ,44.0,23.0,3.06,1.83,7.0,11.89
2026-04-01_rep_2,LX788,19:40:00,3.0,19:56:00,20:26:00,A47 ,37.0,18.0,2.84,1.52,30.0,34.36
2026-04-01_rep_2,ME215,11:39:00,-21.0,11:45:00,11:56:00,B31 A,128.0,31.0,10.27,0.09,11.0,21.36
2026-04-01_rep_2,NH231,18:40:00,-11.0,18:42:00,19:12:00,B5  A,200.0,18.0,13.74,1.85,30.0,45.59
2026-04-01_rep_2,OS291,10:11:00,-16.0,10:06:00,10:11:00,A47 ,13.0,17.0,1.42,1.79,5.0,8.21
2026-04-01_rep_2,OS295,17:50:00,-13.0,17:49:00,17:51:00,A51 ,22.0,17.0,2.37,1.9,2.0,6.27
2026-04-01_rep_2,OS297,20:14:00,-8.0,20:26:00,20:27:00,A51 ,14.0,24.0,1.27,1.7,1.0,3.98
2026-04-01_rep_2,OU4456,21:01:00,2.0,21:21:00,21:23:00,A56 ,13.0,29.0,1.08,1.42,2.0,4.5
2026-04-01_rep_2,OU456,09:47:00,-18.0,09:51:00,09:54:00,A49 ,4.0,29.0,0.29,1.47,3.0,4.76
2026-04-01_rep_2,QS1002,19:51:00,-20.0,19:42:00,19:43:00,A62 ,13.0,17.0,0.93,1.64,1.0,3.58
2026-04-01_rep_2,RO373,19:45:00,47.0,20:50:00,20:52:00,A66 ,12.0,28.0,1.06,1.61,2.0,4.67
2026-04-01_rep_2,SK1589,19:20:00,-14.0,19:24:00,19:28:00,A43 ,67.0,23.0,5.17,1.81,4.0,10.98
2026-04-01_rep_2,SK1593,15:41:00,0.0,15:55:00,15:59:00,A45 ,40.0,20.0,3.47,1.99,4.0,9.46
2026-04-01_rep_2,SK4745,21:35:00,-18.0,21:39:00,21:44:00,A43 ,110.0,27.0,6.81,1.6,5.0,13.42
2026-04-01_rep_2,SK589,11:26:00,-27.0,11:09:00,11:12:00,A40 ,53.0,21.0,4.46,1.27,3.0,8.73
2026-04-01_rep_2,SK593,10:45:00,-11.0,10:46:00,10:47:00,A55 ,29.0,17.0,2.42,1.57,1.0,4.98
2026-04-01_rep_2,SK597,20:56:00,-7.0,21:05:00,21:09:00,A47 ,64.0,22.0,5.16,1.83,4.0,11.0
2026-04-01_rep_2,SN1154,17:06:00,7.0,17:28:00,18:00:00,B17 A,197.0,21.0,12.03,0.11,32.0,44.14
2026-04-01_rep_2,SN206,06:25:00,23.0,07:07:00,07:30:00,B38 A,154.0,24.0,11.38,0.1,23.0,34.49
2026-04-01_rep_2,SN2096,21:03:00,-7.0,21:18:00,21:20:00,B31 A,45.0,25.0,4.03,0.12,2.0,6.15
2026-04-01_rep_2,SN2104,09:59:00,-8.0,10:25:00,10:48:00,B9  A,25.0,38.0,1.57,1.7,23.0,26.28
2026-04-01_rep_2,SN2184,09:35:00,21.0,10:25:00,10:28:00,B36 A,17.0,34.0,1.59,0.08,3.0,4.68
2026-04-01_rep_2,SN2258,14:28:00,-4.0,14:41:00,14:44:00,A42 ,25.0,20.0,1.89,1.37,3.0,6.27
2026-04-01_rep_2,SN2260,20:55:00,0.0,21:13:00,21:16:00,A62 ,33.0,28.0,3.19,2.51,3.0,8.71
2026-04-01_rep_2,SN2288,09:49:00,-26.0,09:40:00,09:41:00,A57 ,13.0,21.0,1.45,1.28,1.0,3.73
2026-04-01_rep_2,SN2292,16:08:00,-15.0,16:15:00,16:16:00,A46 ,19.0,25.0,1.58,1.78,1.0,4.36
2026-04-01_rep_2,SN2294,20:56:00,-17.0,20:56:00,21:00:00,A58 ,17.0,23.0,1.71,1.71,4.0,7.42
2026-04-01_rep_2,SN2298,09:48:00,-6.0,10:22:00,10:23:00,A44 ,8.0,43.0,0.59,1.31,1.0,2.9
2026-04-01_rep_2,SN2318,21:05:00,56.0,22:21:00,22:26:00,A57 ,20.0,25.0,1.67,1.79,5.0,8.45
2026-04-01_rep_2,SN2324,09:43:00,-12.0,10:08:00,10:10:00,A46 ,3.0,40.0,0.23,2.04,2.0,4.28
2026-04-01_rep_2,SN2372,18:57:00,-23.0,18:47:00,18:49:00,A48 ,13.0,20.0,1.0,1.45,2.0,4.45
2026-04-01_rep_2,SN245,06:54:00,27.0,07:44:00,07:58:00,B37 A,13.0,27.0,0.88,0.1,14.0,14.98
2026-04-01_rep_2,SN2548,21:18:00,-24.0,21:05:00,21:06:00,A68 ,13.0,24.0,0.95,2.0,1.0,3.95
2026-04-01_rep_2,SN2556,21:19:00,-23.0,21:15:00,21:18:00,A70 ,71.0,28.0,6.59,1.34,3.0,10.93
2026-04-01_rep_2,SN2560,10:00:00,-14.0,10:04:00,10:05:00,A59 ,2.0,23.0,0.14,2.42,1.0,3.56
2026-04-01_rep_2,SN2580,11:06:00,-9.0,11:15:00,11:20:00,A52 ,5.0,29.0,0.53,1.73,5.0,7.25
2026-04-01_rep_2,SN2582,14:08:00,40.0,15:08:00,15:11:00,A58 ,44.0,23.0,3.96,1.98,3.0,8.94
2026-04-01_rep_2,SN2588,21:18:00,-9.0,21:30:00,21:31:00,A64 ,31.0,29.0,2.26,1.68,1.0,4.94
2026-04-01_rep_2,SN2608,11:20:00,-10.0,11:46:00,11:50:00,A44 ,47.0,46.0,3.27,1.62,4.0,8.89
2026-04-01_rep_2,SN2612,14:43:00,-2.0,15:03:00,15:06:00,A44 ,91.0,25.0,6.21,1.61,3.0,10.82
2026-04-01_rep_2,SN2614,18:38:00,-15.0,18:42:00,18:44:00,A46 ,32.0,27.0,2.37,1.9,2.0,6.27
2026-04-01_rep_2,SN2616,21:46:00,-17.0,21:39:00,21:40:00,A60 ,14.0,16.0,1.3,2.06,1.0,4.36
2026-04-01_rep_2,SN2618,23:38:00,-15.0,23:41:00,23:44:00,A54 ,59.0,21.0,4.64,1.64,3.0,9.27
2026-04-01_rep_2,SN2624,13:57:00,-9.0,14:09:00,14:10:00,A50 ,9.0,28.0,0.7,1.53,1.0,3.24
2026-04-01_rep_2,SN2630,09:19:00,-16.0,09:21:00,09:28:00,A40 ,2.0,22.0,0.2,1.59,7.0,8.78
2026-04-01_rep_2,SN2648,18:25:00,4.0,18:42:00,18:44:00,A42 ,30.0,23.0,2.9,1.61,2.0,6.52
2026-04-01_rep_2,SN2652,00:13:00,-19.0,00:12:00,00:14:00,A60 ,47.0,21.0,3.13,1.91,2.0,7.03
2026-04-01_rep_2,SN2714,13:48:00,18.0,14:33:00,14:35:00,A46 ,33.0,30.0,2.54,1.96,2.0,6.5
2026-04-01_rep_2,SN2722,19:33:00,-10.0,19:39:00,19:40:00,A50 ,31.0,19.0,2.6,1.97,1.0,5.57
2026-04-01_rep_2,SN2724,23:35:00,30.0,00:29:00,00:31:00,A47 ,41.0,29.0,3.21,2.08,2.0,7.29
2026-04-01_rep_2,SN2726,09:25:00,26.0,10:22:00,10:24:00,A43 ,21.0,36.0,1.54,1.76,2.0,5.3
2026-04-01_rep_2,SN2730,11:23:00,2.0,12:06:00,12:11:00,A46 ,47.0,49.0,5.5,1.48,5.0,11.98
2026-04-01_rep_2,SN2810,14:23:00,-15.0,14:26:00,14:29:00,A56 ,35.0,21.0,3.66,1.4,3.0,8.06
2026-04-01_rep_2,SN2812,21:23:00,-19.0,21:22:00,21:25:00,A40 ,30.0,26.0,2.47,1.33,3.0,6.8
