Date,Flight,Scheduled Time,E/A Time,Delay,Scheduled Ha Block,Ha Block,From,To,Gate Nr.,Local Total
2026-04-11,LX780,2026-04-12 01:15:00,2026-04-12 01:11:00,-4.0,2026-04-12 01:20:00,2026-04-12 01:16:00,2026-04-12 01:30:00,2026-04-12 01:33:00,A43 ,53.0
2026-04-11,LX786,2026-04-11 19:50:00,2026-04-11 19:34:00,-16.0,2026-04-11 19:56:00,2026-04-11 19:40:00,2026-04-11 20:16:00,2026-04-11 20:22:00,A43 ,42.0
2026-04-11,LX788,2026-04-12 05:35:00,2026-04-12 05:50:00,15.0,2026-04-12 05:40:00,2026-04-12 05:55:00,2026-04-12 06:30:00,2026-04-12 06:35:00,A74 ,121.0
2026-04-11,ME215,2026-04-11 21:35:00,2026-04-11 22:08:00,33.0,2026-04-11 21:42:00,2026-04-11 22:15:00,2026-04-11 22:28:00,2026-04-11 22:44:00,B36 A,184.0
2026-04-11,MS725,2026-04-12 01:45:00,2026-04-12 02:16:00,31.0,2026-04-12 01:50:00,2026-04-12 02:21:00,2026-04-12 02:36:00,2026-04-12 02:44:00,B9  A,162.0
2026-04-11,NH231,2026-04-12 04:35:00,2026-04-12 04:03:00,-32.0,2026-04-12 04:41:00,2026-04-12 04:09:00,2026-04-12 04:22:00,2026-04-12 04:47:00,B5  A,191.0
2026-04-11,OS291,2026-04-11 20:05:00,2026-04-11 20:04:00,-1.0,2026-04-11 20:12:00,2026-04-11 20:11:00,2026-04-11 20:28:00,2026-04-11 20:31:00,A45 ,49.0
2026-04-11,OS297,2026-04-12 06:10:00,2026-04-12 06:01:00,-9.0,2026-04-12 06:16:00,2026-04-12 06:07:00,2026-04-12 06:21:00,2026-04-12 06:24:00,A43 ,85.0
2026-04-11,SK1593,2026-04-12 01:35:00,2026-04-12 01:39:00,4.0,2026-04-12 01:40:00,2026-04-12 01:44:00,2026-04-12 02:02:00,2026-04-12 02:05:00,A47 ,34.0
2026-04-11,SK593,2026-04-11 20:40:00,2026-04-11 20:27:00,-13.0,2026-04-11 20:47:00,2026-04-11 20:34:00,2026-04-11 20:43:00,2026-04-11 20:44:00,A55 ,18.0
2026-04-11,SK597,2026-04-12 06:50:00,2026-04-12 06:46:00,-4.0,2026-04-12 06:57:00,2026-04-12 06:53:00,2026-04-12 07:07:00,2026-04-12 07:15:00,A51 ,89.0
2026-04-11,SN1138,2026-04-12 10:15:00,2026-04-12 09:55:00,-20.0,2026-04-12 10:21:00,2026-04-12 10:01:00,2026-04-12 10:21:00,2026-04-12 10:24:00,B28 A,87.0
2026-04-11,SN1574,2026-04-12 07:25:00,2026-04-12 07:13:00,-12.0,2026-04-12 07:29:00,2026-04-12 07:17:00,2026-04-12 07:50:00,2026-04-12 07:54:00,A49 ,106.0
2026-04-11,SN204,2026-04-11 16:00:00,2026-04-11 15:55:00,-5.0,2026-04-11 16:08:00,2026-04-11 16:03:00,2026-04-11 16:24:00,2026-04-11 16:48:00,B14 A,115.0
2026-04-11,SN2094,2026-04-12 00:15:00,2026-04-12 00:30:00,15.0,2026-04-12 00:20:00,2026-04-12 00:35:00,2026-04-12 01:15:00,2026-04-12 01:17:00,B36 A,62.0
2026-04-11,SN2104,2026-04-11 19:55:00,2026-04-11 19:46:00,-9.0,2026-04-11 19:58:00,2026-04-11 19:49:00,2026-04-11 19:59:00,2026-04-11 20:07:00,B27 A,8.0
2026-04-11,SN2258,2026-04-12 00:25:00,2026-04-12 00:21:00,-4.0,2026-04-12 00:30:00,2026-04-12 00:26:00,2026-04-12 00:39:00,2026-04-12 00:40:00,A54 ,38.0
2026-04-11,SN2298,2026-04-11 19:45:00,2026-04-11 19:43:00,-2.0,2026-04-11 19:48:00,2026-04-11 19:46:00,2026-04-11 20:03:00,2026-04-11 20:04:00,A42 ,15.0
2026-04-11,SN2324,2026-04-11 19:40:00,2026-04-11 19:33:00,-7.0,2026-04-11 19:44:00,2026-04-11 19:37:00,2026-04-11 19:55:00,2026-04-11 19:56:00,A54 ,9.0
2026-04-11,SN241,2026-04-11 16:50:00,2026-04-11 16:39:00,-11.0,2026-04-11 16:58:00,2026-04-11 16:47:00,2026-04-11 17:09:00,2026-04-11 17:29:00,B31 A,31.0
2026-04-11,SN2582,2026-04-12 00:05:00,2026-04-12 00:14:00,9.0,2026-04-12 00:11:00,2026-04-12 00:20:00,2026-04-12 00:44:00,2026-04-12 00:48:00,A56 ,91.0
2026-04-11,SN2592,2026-04-11 19:20:00,2026-04-11 19:07:00,-13.0,2026-04-11 19:24:00,2026-04-11 19:11:00,2026-04-11 19:31:00,2026-04-11 19:33:00,A50 ,16.0
2026-04-11,SN2608,2026-04-11 21:10:00,2026-04-11 21:04:00,-6.0,2026-04-11 21:17:00,2026-04-11 21:11:00,2026-04-11 21:42:00,2026-04-11 21:44:00,A46 ,32.0
2026-04-11,SN2612,2026-04-12 00:40:00,2026-04-12 00:18:00,-22.0,2026-04-12 00:43:00,2026-04-12 00:21:00,2026-04-12 00:41:00,2026-04-12 00:43:00,A61 ,39.0
2026-04-11,SN2614,2026-04-12 04:30:00,2026-04-12 04:13:00,-17.0,2026-04-12 04:33:00,2026-04-12 04:16:00,2026-04-12 04:25:00,2026-04-12 04:27:00,A58 ,19.0
2026-04-11,SN2624,2026-04-11 23:50:00,2026-04-11 23:41:00,-9.0,2026-04-11 23:56:00,2026-04-11 23:47:00,2026-04-11 23:58:00,2026-04-12 00:01:00,A46 ,11.0
2026-04-11,SN2644,2026-04-12 00:10:00,2026-04-12 00:11:00,1.0,2026-04-12 00:17:00,2026-04-12 00:18:00,2026-04-12 00:34:00,2026-04-12 00:35:00,A50 ,31.0
2026-04-11,SN2646,2026-04-12 03:15:00,2026-04-12 03:12:00,-3.0,2026-04-12 03:18:00,2026-04-12 03:15:00,2026-04-12 03:30:00,2026-04-12 03:32:00,A42 ,45.0
2026-04-11,SN2652,2026-04-12 09:55:00,2026-04-12 09:41:00,-14.0,2026-04-12 09:59:00,2026-04-12 09:45:00,2026-04-12 10:08:00,2026-04-12 10:11:00,A60 ,89.0
2026-04-11,SN2714,2026-04-11 23:45:00,2026-04-11 23:45:00,0.0,2026-04-11 23:51:00,2026-04-11 23:51:00,2026-04-12 00:10:00,2026-04-12 00:13:00,A44 ,49.0
2026-04-11,SN2722,2026-04-12 05:30:00,2026-04-12 05:25:00,-5.0,2026-04-12 05:33:00,2026-04-12 05:28:00,2026-04-12 05:46:00,2026-04-12 05:50:00,A50 ,82.0
2026-04-11,SN2726,2026-04-11 19:20:00,2026-04-11 19:15:00,-5.0,2026-04-11 19:27:00,2026-04-11 19:22:00,2026-04-11 19:40:00,2026-04-11 19:44:00,A46 ,7.0
2026-04-11,SN2810,2026-04-12 00:20:00,2026-04-12 00:23:00,3.0,2026-04-12 00:24:00,2026-04-12 00:27:00,2026-04-12 00:42:00,2026-04-12 00:45:00,A40 ,78.0
2026-04-11,SN2816,2026-04-11 19:20:00,2026-04-11 19:44:00,24.0,2026-04-11 19:25:00,2026-04-11 19:49:00,2026-04-11 20:10:00,2026-04-11 20:11:00,A55 ,12.0
2026-04-11,SN2830,2026-04-11 19:35:00,2026-04-11 19:39:00,4.0,2026-04-11 19:42:00,2026-04-11 19:46:00,2026-04-11 20:13:00,2026-04-11 20:15:00,A52 ,29.0
2026-04-11,SN2902,2026-04-11 22:05:00,2026-04-11 22:03:00,-2.0,2026-04-11 22:15:00,2026-04-11 22:13:00,2026-04-11 22:33:00,2026-04-11 22:36:00,A42 ,61.0
2026-04-11,SN2906,2026-04-12 06:55:00,2026-04-12 06:42:00,-13.0,2026-04-12 06:58:00,2026-04-12 06:45:00,2026-04-12 06:56:00,2026-04-12 06:59:00,A46 ,52.0
2026-04-11,SN3132,2026-04-12 08:15:00,2026-04-12 08:20:00,5.0,2026-04-12 08:19:00,2026-04-12 08:24:00,2026-04-12 08:52:00,2026-04-12 08:56:00,A62 ,115.0
2026-04-11,SN3140,2026-04-12 01:05:00,2026-04-12 01:28:00,23.0,2026-04-12 01:09:00,2026-04-12 01:32:00,2026-04-12 01:56:00,2026-04-12 01:59:00,A65 ,62.0
2026-04-11,SN3148,2026-04-12 01:45:00,2026-04-12 01:41:00,-4.0,2026-04-12 01:52:00,2026-04-12 01:48:00,2026-04-12 02:15:00,2026-04-12 02:18:00,A50 ,114.0
2026-04-11,SN3154,2026-04-11 21:10:00,2026-04-11 21:08:00,-2.0,2026-04-11 21:17:00,2026-04-11 21:15:00,2026-04-11 21:30:00,2026-04-11 21:31:00,A56 ,24.0
2026-04-11,SN3176,2026-04-11 23:25:00,2026-04-11 23:17:00,-8.0,2026-04-11 23:32:00,2026-04-11 23:24:00,2026-04-11 23:45:00,2026-04-11 23:49:00,A52 ,99.0
2026-04-11,SN3182,2026-04-12 07:20:00,2026-04-12 07:10:00,-10.0,2026-04-12 07:23:00,2026-04-12 07:13:00,2026-04-12 07:38:00,2026-04-12 07:41:00,A64 ,115.0
2026-04-11,SN3202,2026-04-12 01:20:00,2026-04-12 01:19:00,-1.0,2026-04-12 01:23:00,2026-04-12 01:22:00,2026-04-12 01:49:00,2026-04-12 01:55:00,A44 ,88.0
2026-04-11,SN3238,2026-04-12 05:30:00,2026-04-12 05:09:00,-21.0,2026-04-12 05:34:00,2026-04-12 05:13:00,2026-04-12 05:36:00,2026-04-12 05:39:00,A44 ,95.0
2026-04-11,SN3246,2026-04-12 00:25:00,2026-04-12 00:33:00,8.0,2026-04-12 00:31:00,2026-04-12 00:39:00,2026-04-12 01:04:00,2026-04-12 01:09:00,A42 ,118.0
2026-04-11,SN3256,2026-04-12 01:00:00,2026-04-12 00:53:00,-7.0,2026-04-12 01:06:00,2026-04-12 00:59:00,2026-04-12 01:28:00,2026-04-12 01:33:00,A52 ,116.0
2026-04-11,SN3344,2026-04-12 07:15:00,2026-04-12 07:04:00,-11.0,2026-04-12 07:21:00,2026-04-12 07:10:00,2026-04-12 07:27:00,2026-04-12 07:29:00,A59 ,37.0
2026-04-11,SN358,2026-04-11 17:15:00,2026-04-11 18:02:00,47.0,2026-04-11 17:19:00,2026-04-11 18:06:00,2026-04-11 18:25:00,2026-04-11 19:07:00,B29 A,196.0
2026-04-11,SN3588,2026-04-12 01:35:00,2026-04-12 01:44:00,9.0,2026-04-12 01:41:00,2026-04-12 01:50:00,2026-04-12 02:25:00,2026-04-12 02:31:00,A58 ,63.0
2026-04-11,SN3604,2026-04-11 19:25:00,2026-04-11 19:55:00,30.0,2026-04-11 19:29:00,2026-04-11 19:59:00,2026-04-11 20:35:00,2026-04-11 20:36:00,A58 ,25.0
2026-04-11,SN3618,2026-04-12 02:30:00,2026-04-12 02:13:00,-17.0,2026-04-12 02:37:00,2026-04-12 02:20:00,2026-04-12 02:36:00,2026-04-12 02:39:00,A48 ,89.0
2026-04-11,SN3622,2026-04-12 05:10:00,2026-04-12 05:02:00,-8.0,2026-04-12 05:14:00,2026-04-12 05:06:00,2026-04-12 05:24:00,2026-04-12 05:27:00,A52 ,63.0
2026-04-11,SN3632,2026-04-11 20:30:00,2026-04-11 20:03:00,-27.0,2026-04-11 20:35:00,2026-04-11 20:08:00,2026-04-11 20:26:00,2026-04-11 20:41:00,A57 ,4.0
2026-04-11,SN3634,2026-04-11 21:55:00,2026-04-11 22:29:00,34.0,2026-04-11 22:01:00,2026-04-11 22:35:00,2026-04-11 22:53:00,2026-04-11 23:07:00,A58 ,2.0
2026-04-11,SN3668,2026-04-12 00:50:00,2026-04-12 00:45:00,-5.0,2026-04-12 00:55:00,2026-04-12 00:50:00,2026-04-12 01:05:00,2026-04-12 01:08:00,A63 ,59.0
2026-04-11,SN369,2026-04-11 16:05:00,2026-04-11 16:10:00,5.0,2026-04-11 16:13:00,2026-04-11 16:18:00,2026-04-11 16:38:00,2026-04-11 17:02:00,B40 A,78.0
2026-04-11,SN3698,2026-04-12 01:30:00,2026-04-12 01:26:00,-4.0,2026-04-12 01:36:00,2026-04-12 01:32:00,2026-04-12 02:00:00,2026-04-12 02:03:00,A62 ,102.0
2026-04-11,SN3704,2026-04-12 04:15:00,2026-04-12 04:09:00,-6.0,2026-04-12 04:20:00,2026-04-12 04:14:00,2026-04-12 04:34:00,2026-04-12 04:39:00,A57 ,86.0
2026-04-11,SN3708,2026-04-11 18:40:00,2026-04-11 18:27:00,-13.0,2026-04-11 18:43:00,2026-04-11 18:30:00,2026-04-11 18:49:00,2026-04-11 19:00:00,A40 ,35.0
2026-04-11,SN3712,2026-04-12 01:00:00,2026-04-12 00:55:00,-5.0,2026-04-12 01:05:00,2026-04-12 01:00:00,2026-04-12 01:18:00,2026-04-12 01:20:00,A64 ,60.0
2026-04-11,SN3722,2026-04-12 01:55:00,2026-04-12 02:35:00,40.0,2026-04-12 01:58:00,2026-04-12 02:38:00,2026-04-12 03:01:00,2026-04-12 03:05:00,A46 ,116.0
2026-04-11,SN3732,2026-04-11 19:35:00,2026-04-11 19:23:00,-12.0,2026-04-11 19:38:00,2026-04-11 19:26:00,2026-04-11 20:01:00,2026-04-11 20:11:00,A56 ,15.0
2026-04-11,SN3734,2026-04-11 23:50:00,2026-04-11 23:48:00,-2.0,2026-04-11 23:55:00,2026-04-11 23:53:00,2026-04-12 00:21:00,2026-04-12 00:24:00,A48 ,88.0
2026-04-11,SN3736,2026-04-12 05:25:00,2026-04-12 06:03:00,38.0,2026-04-12 05:29:00,2026-04-12 06:07:00,2026-04-12 06:38:00,2026-04-12 06:41:00,A42 ,96.0
2026-04-11,SN3738,2026-04-12 10:10:00,2026-04-12 10:05:00,-5.0,2026-04-12 10:16:00,2026-04-12 10:11:00,2026-04-12 10:34:00,2026-04-12 10:38:00,A68 ,101.0
2026-04-11,SN3740,2026-04-12 08:10:00,2026-04-12 07:47:00,-23.0,2026-04-12 08:13:00,2026-04-12 07:50:00,2026-04-12 08:19:00,2026-04-12 08:23:00,A70 ,131.0
2026-04-11,SN3752,2026-04-12 07:20:00,2026-04-12 07:34:00,14.0,2026-04-12 07:25:00,2026-04-12 07:39:00,2026-04-12 07:57:00,2026-04-12 08:00:00,A57 ,79.0
2026-04-11,SN3766,2026-04-12 06:50:00,2026-04-12 06:31:00,-19.0,2026-04-12 06:55:00,2026-04-12 06:36:00,2026-04-12 07:00:00,2026-04-12 07:05:00,A56 ,129.0
2026-04-11,SN3768,2026-04-12 07:25:00,2026-04-12 08:32:00,67.0,2026-04-12 07:31:00,2026-04-12 08:38:00,2026-04-12 08:59:00,2026-04-12 09:07:00,A66 ,129.0
2026-04-11,SN3772,2026-04-11 22:35:00,2026-04-11 22:10:00,-25.0,2026-04-11 22:42:00,2026-04-11 22:17:00,2026-04-11 22:37:00,2026-04-11 22:39:00,A40 ,88.0
2026-04-11,SN3774,2026-04-12 10:10:00,2026-04-12 10:03:00,-7.0,2026-04-12 10:17:00,2026-04-12 10:10:00,2026-04-12 10:31:00,2026-04-12 10:34:00,A52 ,71.0
2026-04-11,SN3780,2026-04-12 05:00:00,2026-04-12 04:46:00,-14.0,2026-04-12 05:03:00,2026-04-12 04:49:00,2026-04-12 05:12:00,2026-04-12 05:19:00,A40 ,71.0
2026-04-11,SN3782,2026-04-12 10:30:00,2026-04-12 12:07:00,97.0,2026-04-12 10:36:00,2026-04-12 12:13:00,2026-04-12 12:42:00,2026-04-12 12:49:00,A55 ,135.0
2026-04-11,SN3784,2026-04-12 10:20:00,2026-04-12 10:07:00,-13.0,2026-04-12 10:26:00,2026-04-12 10:13:00,2026-04-12 10:35:00,2026-04-12 12:01:00,A50 ,134.0
2026-04-11,SN3802,2026-04-12 03:00:00,2026-04-12 02:59:00,-1.0,2026-04-12 03:03:00,2026-04-12 03:02:00,2026-04-12 03:19:00,2026-04-12 03:38:00,A44 ,152.0
2026-04-11,SN3806,2026-04-12 09:40:00,2026-04-12 09:33:00,-7.0,2026-04-12 09:44:00,2026-04-12 09:37:00,2026-04-12 10:02:00,2026-04-12 10:07:00,A54 ,120.0
2026-04-11,SN3820,2026-04-12 10:40:00,2026-04-12 10:53:00,13.0,2026-04-12 11:50:00,2026-04-12 12:03:00,2026-04-12 12:22:00,2026-04-12 12:27:00,A44 ,97.0
2026-04-11,SN3828,2026-04-12 10:50:00,2026-04-12 10:42:00,-8.0,2026-04-12 10:54:00,2026-04-12 10:46:00,2026-04-12 12:01:00,2026-04-12 12:20:00,A61 ,125.0
2026-04-11,SN3886,2026-04-12 10:10:00,2026-04-12 10:36:00,26.0,2026-04-12 10:15:00,2026-04-12 10:41:00,2026-04-12 10:53:00,2026-04-12 12:12:00,B14 A,152.0
2026-04-11,SN3894,2026-04-11 23:30:00,2026-04-11 23:25:00,-5.0,2026-04-11 23:34:00,2026-04-11 23:29:00,2026-04-11 23:47:00,2026-04-11 23:55:00,B34 A,115.0
2026-04-11,SN467,2026-04-11 17:45:00,2026-04-11 17:33:00,-12.0,2026-04-11 17:51:00,2026-04-11 17:39:00,2026-04-11 18:03:00,2026-04-11 18:28:00,B28 A,63.0
2026-04-11,SN502,2026-04-11 18:40:00,2026-04-11 17:56:00,-44.0,2026-04-11 18:45:00,2026-04-11 18:01:00,2026-04-11 18:10:00,2026-04-11 18:38:00,B5  A,176.0
2026-04-11,SN516,2026-04-11 18:25:00,2026-04-11 18:08:00,-17.0,2026-04-11 18:31:00,2026-04-11 18:14:00,2026-04-11 18:27:00,2026-04-11 18:58:00,B38 A,37.0
2026-04-11,SQ304,2026-04-11 18:25:00,2026-04-11 18:40:00,15.0,2026-04-11 18:30:00,2026-04-11 18:45:00,2026-04-11 19:00:00,2026-04-11 19:34:00,B11 A,223.0
2026-04-11,TB1012,2026-04-11 23:35:00,2026-04-11 23:34:00,-1.0,2026-04-11 23:40:00,2026-04-11 23:39:00,2026-04-12 00:02:00,2026-04-12 00:07:00,A57 ,123.0
2026-04-11,TB1014,2026-04-11 23:45:00,2026-04-11 23:57:00,12.0,2026-04-11 23:50:00,2026-04-12 00:02:00,2026-04-12 00:25:00,2026-04-12 00:30:00,A43 ,112.0
2026-04-11,TB1112,2026-04-11 23:30:00,2026-04-11 23:13:00,-17.0,2026-04-11 23:35:00,2026-04-11 23:18:00,2026-04-11 23:39:00,2026-04-11 23:42:00,A47 ,76.0
2026-04-11,TB1135,2026-04-12 00:25:00,2026-04-12 01:00:00,35.0,2026-04-12 00:31:00,2026-04-12 01:06:00,2026-04-12 01:21:00,2026-04-12 01:24:00,A53 ,68.0
2026-04-11,TB1312,2026-04-11 23:30:00,2026-04-11 23:28:00,-2.0,2026-04-11 23:36:00,2026-04-11 23:34:00,2026-04-11 23:51:00,2026-04-11 23:54:00,A45 ,92.0
2026-04-11,TB1502,2026-04-12 10:50:00,2026-04-12 12:11:00,81.0,2026-04-12 10:55:00,2026-04-12 12:16:00,2026-04-12 12:39:00,2026-04-12 12:54:00,A63 ,133.0
2026-04-11,TB1552,2026-04-12 10:10:00,2026-04-12 10:26:00,16.0,2026-04-12 10:15:00,2026-04-12 10:31:00,2026-04-12 10:50:00,2026-04-12 10:59:00,A69 ,164.0
2026-04-11,TB1554,2026-04-12 03:45:00,2026-04-12 03:37:00,-8.0,2026-04-12 03:54:00,2026-04-12 03:46:00,2026-04-12 04:03:00,2026-04-12 04:12:00,A55 ,145.0
2026-04-11,TB1702,2026-04-12 09:20:00,2026-04-12 09:23:00,3.0,2026-04-12 09:26:00,2026-04-12 09:29:00,2026-04-12 09:48:00,2026-04-12 09:54:00,A43 ,151.0
2026-04-11,TB1704,2026-04-12 08:50:00,2026-04-12 08:35:00,-15.0,2026-04-12 08:56:00,2026-04-12 08:41:00,2026-04-12 09:04:00,2026-04-12 09:09:00,A65 ,147.0
2026-04-11,TB1756,2026-04-12 10:25:00,2026-04-12 10:32:00,7.0,2026-04-12 10:30:00,2026-04-12 10:37:00,2026-04-12 10:58:00,2026-04-12 12:09:00,A65 ,164.0
2026-04-11,TB1758,2026-04-12 10:25:00,2026-04-12 12:33:00,128.0,2026-04-12 10:32:00,2026-04-12 12:40:00,2026-04-12 13:03:00,2026-04-12 13:08:00,A72 ,142.0
2026-04-11,TB2031,2026-04-12 07:25:00,2026-04-12 07:01:00,-24.0,2026-04-12 07:32:00,2026-04-12 07:08:00,2026-04-12 07:24:00,2026-04-12 07:33:00,B30 A,152.0
2026-04-11,TB2614,2026-04-12 08:35:00,2026-04-12 08:47:00,12.0,2026-04-12 08:39:00,2026-04-12 08:51:00,2026-04-12 09:10:00,2026-04-12 09:15:00,B9  A,138.0
2026-04-11,TB2752,2026-04-11 23:45:00,2026-04-11 23:22:00,-23.0,2026-04-11 23:49:00,2026-04-11 23:26:00,2026-04-11 23:40:00,2026-04-11 23:44:00,B27 A,79.0
2026-04-11,TB3012,2026-04-12 05:30:00,2026-04-12 05:27:00,-3.0,2026-04-12 05:37:00,2026-04-12 05:34:00,2026-04-12 05:51:00,2026-04-12 05:58:00,B36 A,155.0
2026-04-11,TG934,2026-04-11 18:15:00,2026-04-11 18:44:00,29.0,2026-04-11 18:22:00,2026-04-11 18:51:00,2026-04-11 19:11:00,2026-04-11 19:46:00,B17 A,245.0
2026-04-11,TK1937,2026-04-11 21:10:00,2026-04-11 21:26:00,16.0,2026-04-11 21:16:00,2026-04-11 21:32:00,2026-04-11 21:49:00,2026-04-11 22:10:00,B34 A,237.0
2026-04-11,TK1939,2026-04-12 04:50:00,2026-04-12 04:54:00,4.0,2026-04-12 04:56:00,2026-04-12 05:00:00,2026-04-12 05:13:00,2026-04-12 05:26:00,B28 A,169.0
2026-04-11,TK1941,2026-04-12 08:25:00,2026-04-12 08:36:00,11.0,2026-04-12 08:33:00,2026-04-12 08:44:00,2026-04-12 08:54:00,2026-04-12 09:10:00,B7  A,161.0
2026-04-11,TK1943,2026-04-12 00:25:00,2026-04-12 00:31:00,6.0,2026-04-12 00:32:00,2026-04-12 00:38:00,2026-04-12 00:57:00,2026-04-12 01:09:00,B28 A,136.0
2026-04-11,TP640,2026-04-11 22:00:00,2026-04-11 22:57:00,57.0,2026-04-11 22:06:00,2026-04-11 23:03:00,2026-04-11 23:13:00,2026-04-11 23:20:00,A49 ,61.0
2026-04-11,TP642,2026-04-12 02:05:00,2026-04-12 01:52:00,-13.0,2026-04-12 02:11:00,2026-04-12 01:58:00,2026-04-12 02:11:00,2026-04-12 02:20:00,A57 ,123.0
2026-04-11,TP644,2026-04-12 07:05:00,2026-04-12 06:59:00,-6.0,2026-04-12 07:10:00,2026-04-12 07:04:00,2026-04-12 07:24:00,2026-04-12 07:31:00,A53 ,123.0
2026-04-11,TP646,2026-04-12 10:55:00,2026-04-12 12:14:00,79.0,2026-04-12 11:00:00,2026-04-12 12:19:00,2026-04-12 12:42:00,2026-04-12 12:51:00,A51 ,146.0
2026-04-11,TU954,2026-04-11 22:25:00,2026-04-11 22:05:00,-20.0,2026-04-11 22:31:00,2026-04-11 22:11:00,2026-04-11 22:33:00,2026-04-11 22:44:00,B29 A,115.0
2026-04-11,UA950,2026-04-11 18:15:00,2026-04-11 18:17:00,2.0,2026-04-11 18:19:00,2026-04-11 18:21:00,2026-04-11 18:50:00,2026-04-11 19:18:00,B31 A,241.0
2026-04-11,UA972,2026-04-11 20:00:00,2026-04-11 19:50:00,-10.0,2026-04-11 20:05:00,2026-04-11 19:55:00,2026-04-11 20:08:00,2026-04-11 20:39:00,B38 A,168.0
2026-04-11,UA994,2026-04-11 18:45:00,2026-04-11 18:14:00,-31.0,2026-04-11 18:49:00,2026-04-11 18:18:00,2026-04-11 18:38:00,2026-04-11 19:09:00,B40 A,186.0
2026-04-11,UX1171,2026-04-11 20:45:00,2026-04-11 20:50:00,5.0,2026-04-11 20:51:00,2026-04-11 20:56:00,2026-04-11 21:38:00,2026-04-11 21:40:00,A50 ,51.0
2026-04-11,UX1173,2026-04-12 04:40:00,2026-04-12 04:21:00,-19.0,2026-04-12 04:46:00,2026-04-12 04:27:00,2026-04-12 04:47:00,2026-04-12 04:51:00,A47 ,85.0
2026-04-11,VF65,2026-04-11 22:15:00,2026-04-11 22:15:00,0.0,2026-04-11 22:22:00,2026-04-11 22:22:00,2026-04-11 22:48:00,2026-04-11 22:52:00,B11 A,108.0
2026-04-11,VF67,2026-04-12 03:10:00,2026-04-12 03:25:00,15.0,2026-04-12 03:19:00,2026-04-12 03:34:00,2026-04-12 03:53:00,2026-04-12 04:02:00,B28 A,186.0
2026-04-11,VY1332,2026-04-11 20:25:00,2026-04-11 20:00:00,-25.0,2026-04-11 20:29:00,2026-04-11 20:04:00,2026-04-11 20:21:00,2026-04-11 20:22:00,A47 ,16.0
2026-04-11,VY1334,2026-04-12 07:00:00,2026-04-12 06:44:00,-16.0,2026-04-12 07:06:00,2026-04-12 06:50:00,2026-04-12 07:09:00,2026-04-12 07:11:00,A47 ,71.0
2026-04-11,VY1470,2026-04-11 19:45:00,2026-04-11 19:53:00,8.0,2026-04-11 19:51:00,2026-04-11 19:59:00,2026-04-11 20:13:00,2026-04-11 20:14:00,A51 ,20.0
2026-04-11,VY2150,2026-04-11 21:25:00,2026-04-11 21:01:00,-24.0,2026-04-11 21:30:00,2026-04-11 21:06:00,2026-04-11 21:27:00,2026-04-11 21:29:00,A53 ,52.0
2026-04-11,VY6814,2026-04-12 01:40:00,2026-04-12 01:49:00,9.0,2026-04-12 01:44:00,2026-04-12 01:53:00,2026-04-12 02:11:00,2026-04-12 02:14:00,A51 ,48.0
2026-04-11,VY8978,2026-04-11 23:45:00,2026-04-11 23:23:00,-22.0,2026-04-11 23:51:00,2026-04-11 23:29:00,2026-04-11 23:41:00,2026-04-11 23:43:00,A51 ,49.0
2026-04-11,VY8980,2026-04-11 20:45:00,2026-04-11 20:33:00,-12.0,2026-04-11 20:50:00,2026-04-11 20:38:00,2026-04-11 20:56:00,2026-04-11 21:00:00,A49 ,28.0
2026-04-11,VY8982,2026-04-12 04:15:00,2026-04-12 04:06:00,-9.0,2026-04-12 04:21:00,2026-04-12 04:12:00,2026-04-12 04:24:00,2026-04-12 04:27:00,A43 ,82.0
2026-04-11,VY8984,2026-04-12 07:50:00,2026-04-12 07:28:00,-22.0,2026-04-12 07:57:00,2026-04-12 07:35:00,2026-04-12 07:48:00,2026-04-12 07:50:00,A43 ,54.0
2026-04-11,VY8986,2026-04-12 01:30:00,2026-04-12 01:14:00,-16.0,2026-04-12 01:36:00,2026-04-12 01:20:00,2026-04-12 01:34:00,2026-04-12 01:40:00,A45 ,75.0
2026-04-11,XC5016,2026-04-12 01:35:00,2026-04-12 01:37:00,2.0,2026-04-12 01:40:00,2026-04-12 01:42:00,2026-04-12 02:04:00,2026-04-12 02:16:00,B5  A,147.0
2026-04-12,AC832,2026-04-12 19:10:00,2026-04-12 18:29:00,-41.0,2026-04-12 19:16:00,2026-04-12 18:35:00,2026-04-12 18:52:00,2026-04-12 19:20:00,B34 A,211.0
2026-04-12,AY1541,2026-04-12 22:35:00,2026-04-12 22:25:00,-10.0,2026-04-12 22:40:00,2026-04-12 22:30:00,2026-04-12 22:48:00,2026-04-12 22:52:00,A55 ,80.0
2026-04-12,AY1545,2026-04-13 06:20:00,2026-04-13 06:20:00,0.0,2026-04-13 06:24:00,2026-04-13 06:24:00,2026-04-13 06:44:00,2026-04-13 06:47:00,A69 ,60.0
2026-04-12,AY1549,2026-04-13 10:35:00,2026-04-13 10:29:00,-6.0,2026-04-13 10:41:00,2026-04-13 10:35:00,2026-04-13 10:49:00,2026-04-13 10:52:00,A57 ,54.0
2026-04-12,AZ154,2026-04-13 07:05:00,2026-04-13 07:16:00,11.0,2026-04-13 07:10:00,2026-04-13 07:21:00,2026-04-13 07:44:00,2026-04-13 07:52:00,A63 ,69.0
